time,SUSCEPTIBLE,INFECTED,EXPOSED,RECOVERED,DEAD
2149,16075,17,7,10,0
2150,16075,17,7,10,0
2151,16075,17,7,10,0
2152,16075,17,7,10,0
2153,16075,17,7,10,0
2154,16075,17,7,10,0
2155,16075,17,7,10,0
2156,16075,17,7,10,0
2157,16075,17,7,10,0
2158,16075,17,7,10,0
2159,16075,17,7,10,0
2160,16075,17,7,10,0
2161,16075,17,7,10,0
2162,16075,17,7,10,0
2163,16075,17,7,10,0
2164,16075,17,7,10,0
2165,16075,17,7,10,0
2166,16075,17,7,10,0
2167,16075,17,7,10,0
2168,16075,17,7,10,0
2169,16075,17,7,10,0
2170,16075,17,7,10,0
2171,16075,17,7,10,0
2172,16075,17,7,10,0
2173,16075,17,7,10,0
2174,16075,17,7,10,0
2175,16075,17,7,10,0
2176,16075,17,7,10,0
2177,16075,17,7,10,0
2178,16075,17,7,10,0
2179,16075,17,7,10,0
2180,16075,17,7,10,0
2181,16075,17,7,10,0
2182,16075,17,7,10,0
2183,16075,17,7,10,0
2184,16075,17,7,10,0
2185,16075,17,7,10,0
2186,16075,17,7,10,0
2187,16075,17,7,10,0
2188,16075,17,7,10,0
2189,16075,17,7,10,0
2190,16075,17,7,10,0
2191,16075,17,7,10,0
2192,16075,17,7,10,0
2193,16075,17,7,10,0
2194,16075,17,7,10,0
2195,16075,17,7,10,0
2196,16075,17,7,10,0
2197,16075,17,7,10,0
2198,16075,17,7,10,0
2199,16075,17,7,10,0
2200,16075,17,7,10,0
2201,16075,17,7,10,0
2202,16075,17,7,10,0
2203,16075,17,7,10,0
2204,16075,17,7,10,0
2205,16075,17,7,10,0
2206,16075,17,7,10,0
2207,16075,17,7,10,0
2208,16075,17,7,10,0
2209,16075,17,7,10,0
2210,16075,17,7,10,0
2211,16075,17,7,10,0
2212,16075,17,7,10,0
2213,16075,17,7,10,0
2214,16075,17,7,10,0
2215,16075,17,7,10,0
2216,16075,17,7,10,0
2217,16075,17,7,10,0
2218,16075,17,7,10,0
2219,16075,17,7,10,0
2220,16075,17,7,10,0
2221,16075,17,7,10,0
2222,16075,17,7,10,0
2223,16075,17,7,10,0
2224,16075,17,7,10,0
2225,16075,17,7,10,0
2226,16075,17,7,10,0
2227,16075,17,7,10,0
2228,16075,17,7,10,0
2229,16075,17,7,10,0
2230,16075,17,7,10,0
2231,16075,17,7,10,0
2232,16074,17,8,10,0
2233,16074,17,8,10,0
2234,16074,17,8,10,0
2235,16074,17,8,10,0
2236,16074,17,8,10,0
2237,16074,17,8,10,0
2238,16074,17,8,10,0
2239,16074,17,8,10,0
2240,16074,17,8,10,0
2241,16074,17,8,10,0
2242,16074,17,8,10,0
2243,16074,17,8,10,0
2244,16074,17,8,10,0
2245,16074,17,8,10,0
2246,16074,17,8,10,0
2247,16074,17,8,10,0
2248,16074,17,8,10,0
2249,16074,17,8,10,0
2250,16074,17,8,10,0
2251,16074,17,8,10,0
2252,16074,17,8,10,0
2253,16074,17,8,10,0
2254,16074,17,8,10,0
2255,16074,17,8,10,0
2256,16074,17,8,10,0
2257,16074,17,8,10,0
2258,16074,17,8,10,0
2259,16074,17,8,10,0
2260,16074,17,8,10,0
2261,16074,17,8,10,0
2262,16074,17,8,10,0
2263,16074,17,8,10,0
2264,16074,17,8,10,0
2265,16074,17,8,10,0
2266,16074,17,8,10,0
2267,16074,17,8,10,0
2268,16074,17,8,10,0
2269,16074,17,8,10,0
2270,16074,17,8,10,0
2271,16074,17,8,10,0
2272,16074,17,8,10,0
2273,16074,17,8,10,0
2274,16074,17,8,10,0
2275,16074,17,8,10,0
2276,16074,17,8,10,0
2277,16074,17,8,10,0
2278,16074,17,8,10,0
2279,16074,17,8,10,0
2280,16074,17,8,10,0
2281,16074,17,8,10,0
2282,16074,17,8,10,0
2283,16074,17,8,10,0
2284,16074,17,8,10,0
2285,16074,17,8,10,0
2286,16074,17,8,10,0
2287,16074,17,8,10,0
2288,16074,17,8,10,0
2289,16074,17,8,10,0
2290,16074,17,8,10,0
2291,16074,17,8,10,0
2292,16074,17,8,10,0
2293,16074,17,8,10,0
2294,16074,17,8,10,0
2295,16074,17,8,10,0
2296,16074,17,8,10,0
2297,16074,17,8,10,0
2298,16074,17,8,10,0
2299,16074,17,8,10,0
2300,16074,17,8,10,0
2301,16074,17,8,10,0
2302,16074,17,8,10,0
2303,16074,17,8,10,0
2304,16074,17,8,10,0
2305,16074,17,8,10,0
2306,16074,17,8,10,0
2307,16074,17,8,10,0
2308,16074,17,8,10,0
2309,16074,17,8,10,0
2310,16074,17,8,10,0
2311,16074,17,8,10,0
2312,16074,17,8,10,0
2313,16074,17,8,10,0
2314,16074,17,8,10,0
2315,16074,17,8,10,0
2316,16074,17,8,10,0
2317,16074,17,8,10,0
2318,16074,17,8,10,0
2319,16074,17,8,10,0
2320,16074,17,8,10,0
2321,16074,17,8,10,0
2322,16074,17,8,10,0
2323,16074,17,8,10,0
2324,16074,17,8,10,0
2325,16074,18,7,10,0
2326,16074,18,7,10,0
2327,16074,18,7,10,0
2328,16074,18,7,10,0
2329,16074,18,7,10,0
2330,16074,18,7,10,0
2331,16074,18,7,10,0
2332,16074,18,7,10,0
2333,16074,18,7,10,0
2334,16074,18,7,10,0
2335,16074,18,7,10,0
2336,16074,18,7,10,0
2337,16074,18,7,10,0
2338,16074,18,7,10,0
2339,16074,18,7,10,0
2340,16074,18,7,10,0
2341,16074,18,7,10,0
2342,16074,18,7,10,0
2343,16074,18,7,10,0
2344,16074,18,7,10,0
2345,16074,18,7,10,0
2346,16074,18,7,10,0
2347,16074,18,7,10,0
2348,16074,18,7,10,0
2349,16074,18,7,10,0
2350,16074,18,7,10,0
2351,16074,18,7,10,0
2352,16074,18,7,10,0
2353,16074,18,7,10,0
2354,16074,18,7,10,0
2355,16074,18,7,10,0
2356,16074,18,7,10,0
2357,16074,18,7,10,0
2358,16074,18,7,10,0
2359,16074,18,7,10,0
2360,16074,18,7,10,0
2361,16074,18,7,10,0
2362,16074,18,7,10,0
2363,16074,18,7,10,0
2364,16074,18,7,10,0
2365,16074,18,7,10,0
2366,16074,18,7,10,0
2367,16074,18,7,10,0
2368,16074,18,7,10,0
2369,16074,18,7,10,0
2370,16074,19,6,10,0
2371,16074,19,6,10,0
2372,16074,19,6,10,0
2373,16074,19,6,10,0
2374,16074,19,6,10,0
2375,16074,19,6,10,0
2376,16074,19,6,10,0
2377,16074,19,6,10,0
2378,16074,19,6,10,0
2379,16074,19,6,10,0
2380,16074,19,6,10,0
2381,16074,19,6,10,0
2382,16074,19,6,10,0
2383,16074,19,6,10,0
2384,16074,19,6,10,0
2385,16074,19,6,10,0
2386,16074,19,6,10,0
2387,16074,19,6,10,0
2388,16074,19,6,10,0
2389,16074,19,6,10,0
2390,16074,19,6,10,0
2391,16073,19,7,10,0
2392,16073,19,7,10,0
2393,16073,19,7,10,0
2394,16073,19,7,10,0
2395,16073,19,7,10,0
2396,16073,19,7,10,0
2397,16073,19,7,10,0
2398,16073,19,7,10,0
2399,16073,19,7,10,0
2400,16073,19,7,10,0
2401,16073,19,7,10,0
2402,16073,19,7,10,0
2403,16073,19,7,10,0
2404,16073,19,7,10,0
2405,16073,19,7,10,0
2406,16073,19,7,10,0
2407,16073,19,7,10,0
2408,16073,19,7,10,0
2409,16073,19,7,10,0
2410,16073,19,7,10,0
2411,16073,19,7,10,0
2412,16073,19,7,10,0
2413,16073,19,7,10,0
2414,16073,19,7,10,0
2415,16073,19,7,10,0
2416,16073,19,7,10,0
2417,16073,19,7,10,0
2418,16073,19,7,10,0
2419,16073,19,7,10,0
2420,16073,19,7,10,0
2421,16073,19,7,10,0
2422,16073,19,7,10,0
2423,16073,19,7,10,0
2424,16073,20,6,10,0
2425,16073,20,6,10,0
2426,16073,20,6,10,0
2427,16073,20,6,10,0
2428,16073,20,6,10,0
2429,16073,20,6,10,0
2430,16073,20,6,10,0
2431,16073,20,6,10,0
2432,16073,20,6,10,0
2433,16073,20,6,10,0
2434,16073,20,6,10,0
2435,16073,20,6,10,0
2436,16073,20,6,10,0
2437,16073,20,6,10,0
2438,16073,20,6,10,0
2439,16073,20,6,10,0
2440,16073,20,6,10,0
2441,16073,20,6,10,0
2442,16073,20,6,10,0
2443,16073,20,6,10,0
2444,16073,20,6,10,0
2445,16073,20,6,10,0
2446,16073,20,6,10,0
2447,16073,20,6,10,0
2448,16073,20,6,10,0
2449,16073,20,6,10,0
2450,16073,20,6,10,0
2451,16073,20,6,10,0
2452,16073,20,6,10,0
2453,16073,20,6,10,0
2454,16073,20,6,10,0
2455,16073,20,6,10,0
2456,16073,20,6,10,0
2457,16073,20,6,10,0
2458,16073,20,6,10,0
2459,16073,20,6,10,0
2460,16073,20,6,10,0
2461,16073,20,6,10,0
2462,16073,20,6,10,0
2463,16073,20,6,10,0
2464,16073,20,6,10,0
2465,16073,20,6,10,0
2466,16073,20,6,10,0
2467,16073,20,6,10,0
2468,16073,20,6,10,0
2469,16073,20,6,10,0
2470,16073,21,5,10,0
2471,16073,21,5,10,0
2472,16073,21,5,10,0
2473,16073,21,5,10,0
2474,16073,21,5,10,0
2475,16073,21,5,10,0
2476,16073,21,5,10,0
2477,16073,21,5,10,0
2478,16073,21,5,10,0
2479,16073,21,5,10,0
2480,16073,21,5,10,0
2481,16073,21,5,10,0
2482,16073,21,5,10,0
2483,16073,21,5,10,0
2484,16073,21,5,10,0
2485,16073,21,5,10,0
2486,16073,21,5,10,0
2487,16073,21,5,10,0
2488,16073,21,5,10,0
2489,16073,21,5,10,0
2490,16073,21,5,10,0
2491,16073,21,5,10,0
2492,16073,21,5,10,0
2493,16073,21,5,10,0
2494,16073,21,5,10,0
2495,16073,21,5,10,0
2496,16073,21,5,10,0
2497,16073,21,5,10,0
2498,16073,21,5,10,0
2499,16073,21,5,10,0
2500,16073,21,5,10,0
2501,16073,21,5,10,0
2502,16073,21,5,10,0
2503,16073,21,5,10,0
2504,16073,21,5,10,0
2505,16073,21,5,10,0
2506,16073,21,5,10,0
2507,16073,21,5,10,0
2508,16073,21,5,10,0
2509,16073,21,5,10,0
2510,16073,21,5,10,0
2511,16073,21,5,10,0
2512,16073,21,5,10,0
2513,16073,21,5,10,0
2514,16073,21,5,10,0
2515,16073,21,5,10,0
2516,16073,21,5,10,0
2517,16073,21,5,10,0
2518,16073,21,5,10,0
2519,16073,21,5,10,0
2520,16073,21,5,10,0
2521,16073,21,5,10,0
2522,16073,21,5,10,0
2523,16073,21,5,10,0
2524,16073,21,5,10,0
2525,16073,21,5,10,0
2526,16073,21,5,10,0
2527,16073,21,5,10,0
2528,16073,21,5,10,0
2529,16073,21,5,10,0
2530,16073,21,5,10,0
2531,16073,21,5,10,0
2532,16073,21,5,10,0
2533,16073,21,5,10,0
2534,16073,21,5,10,0
2535,16073,21,5,10,0
2536,16073,21,5,10,0
2537,16073,21,5,10,0
2538,16073,21,5,10,0
2539,16073,21,5,10,0
2540,16073,21,5,10,0
2541,16073,21,5,10,0
2542,16073,21,5,10,0
2543,16073,21,5,10,0
2544,16073,21,5,10,0
2545,16072,21,6,10,0
2546,16072,21,6,10,0
2547,16072,21,6,10,0
2548,16072,21,6,10,0
2549,16072,21,6,10,0
2550,16072,21,6,10,0
2551,16072,21,6,10,0
2552,16072,21,6,10,0
2553,16072,21,6,10,0
2554,16072,21,6,10,0
2555,16072,21,6,10,0
2556,16072,21,6,10,0
2557,16072,21,6,10,0
2558,16072,21,6,10,0
2559,16072,21,6,10,0
2560,16072,21,6,10,0
2561,16072,21,6,10,0
2562,16072,21,6,10,0
2563,16072,21,6,10,0
2564,16072,21,6,10,0
2565,16072,21,6,10,0
2566,16072,21,6,10,0
2567,16072,21,6,10,0
2568,16072,21,6,10,0
2569,16072,21,6,10,0
2570,16072,21,6,10,0
2571,16072,21,6,10,0
2572,16072,21,6,10,0
2573,16072,21,6,10,0
2574,16072,21,6,10,0
2575,16072,21,6,10,0
2576,16072,21,6,10,0
2577,16072,21,6,10,0
2578,16072,21,6,10,0
2579,16072,21,6,10,0
2580,16072,21,6,10,0
2581,16072,21,6,10,0
2582,16072,21,6,10,0
2583,16072,21,6,10,0
2584,16072,21,6,10,0
2585,16072,21,6,10,0
2586,16072,21,6,10,0
2587,16072,22,5,10,0
2588,16072,22,5,10,0
2589,16072,22,5,10,0
2590,16072,22,5,10,0
2591,16072,22,5,10,0
2592,16072,22,5,10,0
2593,16072,22,5,10,0
2594,16072,22,5,10,0
2595,16072,22,5,10,0
2596,16072,22,5,10,0
2597,16072,22,5,10,0
2598,16072,22,5,10,0
2599,16072,22,5,10,0
2600,16072,22,5,10,0
2601,16072,22,5,10,0
2602,16072,22,5,10,0
2603,16072,22,5,10,0
2604,16072,22,5,10,0
2605,16072,22,5,10,0
2606,16072,22,5,10,0
2607,16072,22,5,10,0
2608,16072,22,5,10,0
2609,16072,22,5,10,0
2610,16072,22,5,10,0
2611,16072,22,5,10,0
2612,16072,22,5,10,0
2613,16072,22,5,10,0
2614,16072,22,5,10,0
2615,16072,22,5,10,0
2616,16072,22,5,10,0
2617,16072,22,5,10,0
2618,16072,22,5,10,0
2619,16072,22,5,10,0
2620,16072,22,5,10,0
2621,16072,22,5,10,0
2622,16071,22,6,10,0
2623,16071,22,6,10,0
2624,16071,22,6,10,0
2625,16071,22,6,10,0
2626,16071,22,6,10,0
2627,16071,22,6,10,0
2628,16071,22,6,10,0
2629,16071,22,6,10,0
2630,16071,22,6,10,0
2631,16071,22,6,10,0
2632,16071,22,6,10,0
2633,16071,22,6,10,0
2634,16071,22,6,10,0
2635,16071,22,6,10,0
2636,16071,22,6,10,0
2637,16071,22,6,10,0
2638,16071,22,6,10,0
2639,16071,22,6,10,0
2640,16071,22,6,10,0
2641,16071,22,6,10,0
2642,16071,22,6,10,0
2643,16071,22,6,10,0
2644,16071,22,6,10,0
2645,16071,22,6,10,0
2646,16071,22,6,10,0
2647,16071,22,6,10,0
2648,16071,22,6,10,0
2649,16071,22,6,10,0
2650,16071,22,6,10,0
2651,16071,22,6,10,0
2652,16071,22,6,10,0
2653,16071,22,6,10,0
2654,16071,23,5,10,0
2655,16071,23,5,10,0
2656,16071,23,5,10,0
2657,16071,23,5,10,0
2658,16071,23,5,10,0
2659,16071,23,5,10,0
2660,16071,23,5,10,0
2661,16071,23,5,10,0
2662,16071,23,5,10,0
2663,16071,23,5,10,0
2664,16071,23,5,10,0
2665,16071,23,5,10,0
2666,16071,23,5,10,0
2667,16071,23,5,10,0
2668,16071,23,5,10,0
2669,16071,23,5,10,0
2670,16071,23,5,10,0
2671,16071,23,5,10,0
2672,16071,23,5,10,0
2673,16071,23,5,10,0
2674,16071,23,5,10,0
2675,16071,23,5,10,0
2676,16071,23,5,10,0
2677,16071,23,5,10,0
2678,16071,23,5,10,0
2679,16071,23,5,10,0
2680,16071,23,5,10,0
2681,16071,23,5,10,0
2682,16071,23,5,10,0
2683,16071,23,5,10,0
2684,16071,23,5,10,0
2685,16071,23,5,10,0
2686,16071,23,5,10,0
2687,16071,23,5,10,0
2688,16071,23,5,10,0
2689,16071,23,5,10,0
2690,16071,23,5,10,0
2691,16071,23,5,10,0
2692,16071,23,5,10,0
2693,16071,23,5,10,0
2694,16071,23,5,10,0
2695,16071,23,5,10,0
2696,16071,23,5,10,0
2697,16071,23,5,10,0
2698,16071,23,5,10,0
2699,16071,23,5,10,0
2700,16071,23,5,10,0
2701,16071,23,5,10,0
2702,16071,23,5,10,0
2703,16071,23,5,10,0
2704,16071,23,5,10,0
2705,16071,23,5,10,0
2706,16071,23,5,10,0
2707,16071,23,5,10,0
2708,16071,23,5,10,0
2709,16071,23,5,10,0
2710,16071,23,5,10,0
2711,16071,23,5,10,0
2712,16071,23,5,10,0
2713,16071,23,5,10,0
2714,16071,23,5,10,0
2715,16071,23,5,10,0
2716,16071,23,5,10,0
2717,16071,23,5,10,0
2718,16071,23,5,10,0
2719,16071,23,5,10,0
2720,16071,23,5,10,0
2721,16071,23,5,10,0
2722,16071,24,4,10,0
2723,16071,24,4,10,0
2724,16071,24,4,10,0
2725,16071,24,4,10,0
2726,16071,24,4,10,0
2727,16071,24,4,10,0
2728,16071,24,4,10,0
2729,16071,24,4,10,0
2730,16071,24,4,10,0
2731,16071,24,4,10,0
2732,16071,24,4,10,0
2733,16071,24,4,10,0
2734,16071,24,4,10,0
2735,16071,24,4,10,0
2736,16071,24,4,10,0
2737,16071,24,4,10,0
2738,16071,24,4,10,0
2739,16071,24,4,10,0
2740,16071,24,4,10,0
2741,16071,24,4,10,0
2742,16071,24,4,10,0
2743,16071,24,4,10,0
2744,16071,24,4,10,0
2745,16071,24,4,10,0
2746,16071,23,4,10,1
2747,16071,23,4,10,1
2748,16071,23,4,10,1
2749,16071,23,4,10,1
2750,16071,23,4,10,1
2751,16071,23,4,10,1
2752,16071,23,4,10,1
2753,16071,23,4,10,1
2754,16071,23,4,10,1
2755,16071,23,4,10,1
2756,16071,23,4,10,1
2757,16071,23,4,10,1
2758,16071,23,4,10,1
2759,16071,23,4,10,1
2760,16071,23,4,10,1
2761,16071,23,4,10,1
2762,16071,23,4,10,1
2763,16071,23,4,10,1
2764,16071,23,4,10,1
2765,16071,23,4,10,1
2766,16071,23,4,10,1
2767,16071,23,4,10,1
2768,16071,23,4,10,1
2769,16071,23,4,10,1
2770,16071,23,4,10,1
2771,16071,23,4,10,1
2772,16071,23,4,10,1
2773,16071,23,4,10,1
2774,16071,23,4,10,1
2775,16071,23,4,10,1
2776,16071,23,4,10,1
2777,16071,23,4,10,1
2778,16071,23,4,10,1
2779,16071,23,4,10,1
2780,16071,23,4,10,1
2781,16071,23,4,10,1
2782,16071,23,4,10,1
2783,16071,23,4,10,1
2784,16071,23,4,10,1
2785,16071,23,4,10,1
2786,16071,23,4,10,1
2787,16071,23,4,10,1
2788,16071,22,4,11,1
2789,16071,22,4,11,1
2790,16071,22,4,11,1
2791,16071,22,4,11,1
2792,16071,22,4,11,1
2793,16071,22,4,11,1
2794,16071,22,4,11,1
2795,16071,22,4,11,1
2796,16071,22,4,11,1
2797,16071,22,4,11,1
2798,16071,22,4,11,1
2799,16071,22,4,11,1
2800,16071,22,4,11,1
2801,16071,22,4,11,1
2802,16071,22,4,11,1
2803,16071,22,4,11,1
2804,16071,22,4,11,1
2805,16071,22,4,11,1
2806,16071,22,4,11,1
2807,16070,22,5,11,1
2808,16070,22,5,11,1
2809,16070,22,5,11,1
2810,16070,22,5,11,1
2811,16070,22,5,11,1
2812,16070,22,5,11,1
2813,16070,22,5,11,1
2814,16070,22,5,11,1
2815,16070,22,5,11,1
2816,16070,22,5,11,1
2817,16070,22,5,11,1
2818,16070,22,5,11,1
2819,16070,22,5,11,1
2820,16070,22,5,11,1
2821,16070,22,5,11,1
2822,16070,22,5,11,1
2823,16070,22,5,11,1
2824,16070,22,5,11,1
2825,16070,22,5,11,1
2826,16070,22,5,11,1
2827,16070,22,5,11,1
2828,16070,22,5,11,1
2829,16070,22,5,11,1
2830,16070,22,5,11,1
2831,16070,22,5,11,1
2832,16070,22,5,11,1
2833,16070,22,5,11,1
2834,16070,22,5,11,1
2835,16070,22,5,11,1
2836,16070,22,5,11,1
2837,16070,22,5,11,1
2838,16070,22,5,11,1
2839,16070,22,5,11,1
2840,16070,22,5,11,1
2841,16070,22,5,11,1
2842,16070,22,5,11,1
2843,16070,22,5,11,1
2844,16070,22,5,11,1
2845,16070,22,5,11,1
2846,16070,22,5,11,1
2847,16070,22,5,11,1
2848,16070,22,5,11,1
2849,16070,22,5,11,1
2850,16070,22,5,11,1
2851,16070,22,5,11,1
2852,16070,22,5,11,1
2853,16070,22,5,11,1
2854,16070,22,5,11,1
2855,16070,22,5,11,1
2856,16070,22,5,11,1
2857,16070,22,5,11,1
2858,16070,22,5,11,1
2859,16070,22,5,11,1
2860,16070,22,5,11,1
2861,16070,22,5,11,1
2862,16070,22,5,11,1
2863,16070,22,5,11,1
2864,16070,22,5,11,1
2865,16070,22,5,11,1
2866,16070,22,5,11,1
2867,16070,22,5,11,1
2868,16070,22,5,11,1
2869,16070,22,5,11,1
2870,16070,22,5,11,1
2871,16070,22,5,11,1
2872,16070,22,5,11,1
2873,16070,22,5,11,1
2874,16070,22,5,11,1
2875,16070,22,5,11,1
2876,16070,22,5,11,1
2877,16070,22,5,11,1
2878,16070,22,5,11,1
2879,16070,22,5,11,1
2880,16070,22,5,11,1
2881,16070,22,5,11,1
2882,16070,22,5,11,1
2883,16070,22,5,11,1
2884,16070,22,5,11,1
2885,16070,22,5,11,1
2886,16070,22,5,11,1
2887,16070,22,5,11,1
2888,16070,22,5,11,1
2889,16070,22,5,11,1
2890,16070,22,5,11,1
2891,16070,22,5,11,1
2892,16070,22,5,11,1
2893,16070,22,5,11,1
2894,16070,22,5,11,1
2895,16070,22,5,11,1
2896,16070,22,5,11,1
2897,16070,22,5,11,1
2898,16070,22,5,11,1
2899,16070,22,5,11,1
2900,16070,22,5,11,1
2901,16070,22,5,11,1
2902,16070,22,5,11,1
2903,16070,22,5,11,1
2904,16070,22,5,11,1
2905,16070,22,5,11,1
2906,16070,22,5,11,1
2907,16070,22,5,11,1
2908,16070,22,5,11,1
2909,16070,22,5,11,1
2910,16070,22,5,11,1
2911,16070,22,5,11,1
2912,16070,22,5,11,1
2913,16070,22,5,11,1
2914,16070,22,5,11,1
2915,16070,22,5,11,1
2916,16070,22,5,11,1
2917,16070,22,5,11,1
2918,16070,22,5,11,1
2919,16070,22,5,11,1
2920,16070,22,5,11,1
2921,16070,22,5,11,1
2922,16070,22,5,11,1
2923,16070,22,5,11,1
2924,16070,22,5,11,1
2925,16070,22,5,11,1
2926,16070,22,5,11,1
2927,16070,22,5,11,1
2928,16070,22,5,11,1
2929,16070,22,5,11,1
2930,16070,22,5,11,1
2931,16070,22,5,11,1
2932,16070,22,5,11,1
2933,16070,22,5,11,1
2934,16070,22,5,11,1
2935,16070,22,5,11,1
2936,16070,22,5,11,1
2937,16070,22,5,11,1
2938,16070,22,5,11,1
2939,16070,22,5,11,1
2940,16070,22,5,11,1
2941,16070,22,5,11,1
2942,16070,22,5,11,1
2943,16070,22,5,11,1
2944,16070,22,5,11,1
2945,16070,22,5,11,1
2946,16070,22,5,11,1
2947,16070,22,5,11,1
2948,16070,22,5,11,1
2949,16070,22,5,11,1
2950,16070,22,5,11,1
2951,16070,22,5,11,1
2952,16070,22,5,11,1
2953,16070,23,4,11,1
2954,16070,23,4,11,1
2955,16070,23,4,11,1
2956,16070,23,4,11,1
2957,16070,23,4,11,1
2958,16070,23,4,11,1
2959,16070,23,4,11,1
2960,16070,23,4,11,1
2961,16070,23,4,11,1
2962,16070,23,4,11,1
2963,16070,23,4,11,1
2964,16070,23,4,11,1
2965,16070,23,4,11,1
2966,16070,23,4,11,1
2967,16070,23,4,11,1
2968,16070,23,4,11,1
2969,16070,23,4,11,1
2970,16070,23,4,11,1
2971,16070,23,4,11,1
2972,16070,22,4,12,1
2973,16070,22,4,12,1
2974,16070,22,4,12,1
2975,16070,22,4,12,1
2976,16070,22,4,12,1
2977,16070,22,4,12,1
2978,16070,22,4,12,1
2979,16070,22,4,12,1
2980,16070,22,4,12,1
2981,16070,22,4,12,1
2982,16070,22,4,12,1
2983,16070,22,4,12,1
2984,16070,22,4,12,1
2985,16070,22,4,12,1
2986,16070,21,4,13,1
2987,16070,21,4,13,1
2988,16070,21,4,13,1
2989,16070,21,4,13,1
2990,16070,21,4,13,1
2991,16070,21,4,13,1
2992,16070,21,4,13,1
2993,16070,21,4,13,1
2994,16070,21,4,13,1
2995,16070,21,4,13,1
2996,16070,21,4,13,1
2997,16070,21,4,13,1
2998,16070,21,4,13,1
2999,16070,21,4,13,1
3000,16070,21,4,13,1
3001,16070,21,4,13,1
3002,16070,21,4,13,1
3003,16070,21,4,13,1
3004,16070,21,4,13,1
3005,16070,21,4,13,1
3006,16070,21,4,13,1
3007,16070,21,4,13,1
3008,16070,21,4,13,1
3009,16070,21,4,13,1
3010,16070,21,4,13,1
3011,16070,21,4,13,1
3012,16070,21,4,13,1
3013,16070,21,4,13,1
3014,16070,21,4,13,1
3015,16070,21,4,13,1
3016,16070,21,4,13,1
3017,16070,21,4,13,1
3018,16070,21,4,13,1
3019,16070,21,4,13,1
3020,16070,21,4,13,1
3021,16070,21,4,13,1
3022,16070,21,4,13,1
3023,16070,21,4,13,1
3024,16070,21,4,13,1
3025,16070,21,4,13,1
3026,16070,21,4,13,1
3027,16070,21,4,13,1
3028,16070,21,4,13,1
3029,16070,21,4,13,1
3030,16070,21,4,13,1
3031,16070,21,4,13,1
3032,16070,21,4,13,1
3033,16070,21,4,13,1
3034,16070,20,4,14,1
3035,16070,20,4,14,1
3036,16070,20,4,14,1
3037,16070,20,4,14,1
3038,16070,20,4,14,1
3039,16070,20,4,14,1
3040,16070,20,4,14,1
3041,16070,20,4,14,1
3042,16070,20,4,14,1
3043,16070,20,4,14,1
3044,16070,20,4,14,1
3045,16070,20,4,14,1
3046,16070,20,4,14,1
3047,16070,20,4,14,1
3048,16070,20,4,14,1
3049,16070,20,4,14,1
3050,16070,20,4,14,1
3051,16070,20,4,14,1
3052,16070,20,4,14,1
3053,16070,20,4,14,1
3054,16070,20,4,14,1
3055,16070,20,4,14,1
3056,16070,20,4,14,1
3057,16070,20,4,14,1
3058,16070,20,4,14,1
3059,16070,20,4,14,1
3060,16070,20,4,14,1
3061,16070,20,4,14,1
3062,16070,20,4,14,1
3063,16070,20,4,14,1
3064,16070,20,4,14,1
3065,16070,20,4,14,1
3066,16070,20,4,14,1
3067,16070,20,4,14,1
3068,16070,20,4,14,1
3069,16070,20,4,14,1
3070,16070,20,4,14,1
3071,16070,20,4,14,1
3072,16070,20,4,14,1
3073,16070,20,4,14,1
3074,16070,20,4,14,1
3075,16070,20,4,14,1
3076,16070,19,4,15,1
3077,16070,19,4,15,1
3078,16070,19,4,15,1
3079,16070,19,4,15,1
3080,16070,19,4,15,1
3081,16070,19,4,15,1
3082,16070,19,4,15,1
3083,16070,19,4,15,1
3084,16070,19,4,15,1
3085,16070,19,4,15,1
3086,16070,19,4,15,1
3087,16070,19,4,15,1
3088,16070,19,4,15,1
3089,16070,19,4,15,1
3090,16070,19,4,15,1
3091,16070,19,4,15,1
3092,16070,19,4,15,1
3093,16070,19,4,15,1
3094,16070,19,4,15,1
3095,16070,19,4,15,1
3096,16070,19,4,15,1
3097,16070,19,4,15,1
3098,16070,19,4,15,1
3099,16070,19,4,15,1
3100,16070,19,4,15,1
3101,16070,19,4,15,1
3102,16070,19,4,15,1
3103,16070,19,4,15,1
3104,16070,19,4,15,1
3105,16070,19,4,15,1
3106,16070,19,4,15,1
3107,16070,19,4,15,1
3108,16070,19,4,15,1
3109,16070,19,4,15,1
3110,16070,19,4,15,1
3111,16070,19,4,15,1
3112,16070,20,3,15,1
3113,16070,20,3,15,1
3114,16070,20,3,15,1
3115,16070,20,3,15,1
3116,16070,20,3,15,1
3117,16070,20,3,15,1
3118,16070,20,3,15,1
3119,16070,20,3,15,1
3120,16070,20,3,15,1
3121,16070,20,3,15,1
3122,16070,20,3,15,1
3123,16070,20,3,15,1
3124,16070,20,3,15,1
3125,16070,20,3,15,1
3126,16070,20,3,15,1
3127,16070,20,3,15,1
3128,16070,20,3,15,1
3129,16070,20,3,15,1
3130,16070,20,3,15,1
3131,16070,20,3,15,1
3132,16070,20,3,15,1
3133,16070,20,3,15,1
3134,16070,20,3,15,1
3135,16070,20,3,15,1
3136,16070,20,3,15,1
3137,16070,20,3,15,1
3138,16070,20,3,15,1
3139,16070,20,3,15,1
3140,16070,20,3,15,1
3141,16070,20,3,15,1
3142,16070,20,3,15,1
3143,16070,20,3,15,1
3144,16070,20,3,15,1
3145,16070,20,3,15,1
